PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202604,30JUN26,01APR26,31MAR27,190,Anaesthetic Service,1609,1147,751,858,807,1151,249,159835,129517,6500,52780,76737,1
202604,30JUN26,01APR26,31MAR27,191,Pain Management Service,13495,12572,223,13272,12385,13370,30,92134,67721,6298,22920,44704,1
202604,30JUN26,01APR26,31MAR27,192,Intensive Care Medicine Service,3549,2009,3537,12,9,1280,1144,2309,1721,192,778,943,1
202604,30JUN26,01APR26,31MAR27,199,"Non-UK Provider; specialty function not known, tre",1,1,0,1,1,1,0,62,57,1,39,18,1
202604,30JUN26,01APR26,31MAR27,211,Paediatric Urology Service,1848,1641,373,1475,1353,1795,106,10386,6690,778,2389,4301,1
202604,30JUN26,01APR26,31MAR27,212,Paediatric Transplantation Surgery Service,22,17,21,1,1,6,0,89,76,3,1,75,1
202604,30JUN26,01APR26,31MAR27,213,Paediatric Gastrointestinal Surgery Service,12,12,2,10,10,12,0,4,2,0,1,1,1
202604,30JUN26,01APR26,31MAR27,214,Paediatric Trauma and Orthopaedic Service,2584,2174,1506,1078,931,2429,662,47920,34953,2981,14864,20089,1
202604,30JUN26,01APR26,31MAR27,215,Paediatric Ear Nose and Throat Service,3525,3082,1125,2400,2245,3437,385,28868,18819,2165,9001,9818,1
202604,30JUN26,01APR26,31MAR27,216,Paediatric Ophthalmology Service,835,782,83,752,712,825,19,52527,35792,4980,10998,24794,1
202604,30JUN26,01APR26,31MAR27,217,Paediatric Oral and Maxillofacial Surgery Service,521,469,224,297,278,519,167,2660,1810,179,897,913,1
202604,30JUN26,01APR26,31MAR27,218,Paediatric Neurosurgery Service,795,611,557,238,206,632,195,3923,2965,223,759,2206,1
202604,30JUN26,01APR26,31MAR27,219,Paediatric Plastic Surgery Service,1886,1666,747,1139,1030,1853,509,12148,9342,723,3844,5498,1
202604,30JUN26,01APR26,31MAR27,220,Paediatric Burns Care Service,329,289,210,119,104,324,166,4732,3871,223,807,3064,1
202604,30JUN26,01APR26,31MAR27,221,Paediatric Cardiac Surgery Service,308,265,289,19,13,156,7,200,178,6,96,82,1
202604,30JUN26,01APR26,31MAR27,222,Paediatric Thoracic Surgery Service,3,2,3,0,0,0,0,,,,,,
202604,30JUN26,01APR26,31MAR27,223,Paediatric Epilepsy Service,118,75,71,47,35,86,14,9684,7316,540,1508,5808,1
202604,30JUN26,01APR26,31MAR27,240,Paediatric Palliative Medicine Service,,,,,,,,366,339,18,27,312,1
202604,30JUN26,01APR26,31MAR27,241,Paediatric Pain Management Service,126,123,1,125,122,126,0,508,394,23,84,310,1
202604,30JUN26,01APR26,31MAR27,242,Paediatric Intensive Care Service,733,480,732,1,1,279,232,1576,1554,19,27,1527,1
202604,30JUN26,01APR26,31MAR27,250,Paediatric Hepatology Service,157,138,66,91,81,152,5,103,103,0,3,100,1
202604,30JUN26,01APR26,31MAR27,251,Paediatric Gastroenterology Service,3765,3319,693,3072,2947,3529,167,16479,11109,1003,2815,8286,1
202604,30JUN26,01APR26,31MAR27,252,Paediatric Endocrinology Service,1087,904,162,925,799,1070,38,14542,9848,955,2245,7603,1
202604,30JUN26,01APR26,31MAR27,253,Paediatric Clinical Haematology Service,3196,2720,742,2454,2293,3038,359,10922,8040,622,1178,6861,1
202604,30JUN26,01APR26,31MAR27,254,Paediatric Audio Vestibular Medicine Service,73,70,7,66,64,73,4,11559,8278,880,3786,4492,1
202604,30JUN26,01APR26,31MAR27,255,Paediatric Clinical Immunology and Allergy Service,1341,1049,92,1249,1011,1328,63,15335,10500,1120,3774,6726,1
202604,30JUN26,01APR26,31MAR27,256,Paediatric Infectious Diseases Service,184,49,109,75,32,103,21,1494,976,156,461,515,1
202604,30JUN26,01APR26,31MAR27,257,Paediatric Dermatology Service,367,270,33,334,254,356,7,22386,14463,1888,5363,9100,1
202604,30JUN26,01APR26,31MAR27,258,Paediatric Respiratory Medicine Service,1895,1332,1450,445,368,1532,225,22595,15305,1909,4527,10778,1
202604,30JUN26,01APR26,31MAR27,259,Paediatric Nephrology Service,1133,972,292,841,791,1083,121,7674,5406,462,880,4526,1
202604,30JUN26,01APR26,31MAR27,260,Paediatric Medical Oncology Service,3821,3170,1270,2551,2301,3705,610,9270,7434,282,544,6889,1
202604,30JUN26,01APR26,31MAR27,261,Paediatric Inherited Metabolic Medicine Service,324,280,61,263,250,320,22,2270,1535,128,239,1281,1
202604,30JUN26,01APR26,31MAR27,262,Paediatric Rheumatology Service,1028,910,97,931,835,1018,24,6647,4604,339,1131,3472,1
202604,30JUN26,01APR26,31MAR27,263,Paediatric Diabetes Service,76,21,54,22,18,60,34,16428,11672,1071,519,11153,1
202604,30JUN26,01APR26,31MAR27,264,Paediatric Cystic Fibrosis Service,64,23,18,46,10,64,6,1691,1244,56,48,1196,1
202604,30JUN26,01APR26,31MAR27,270,Paediatric Emergency Medicine Service,45,8,43,2,1,42,39,23,14,1,0,14,1
202604,30JUN26,01APR26,31MAR27,280,Paediatric Interventional Radiology Service,72,64,8,64,57,68,0,348,297,9,34,263,1
202604,30JUN26,01APR26,31MAR27,290,Community Paediatric Service,80,58,26,54,53,80,23,47383,39173,3094,9985,29188,1
202604,30JUN26,01APR26,31MAR27,291,Paediatric Neurodisability Service,49,48,6,43,42,49,1,7941,6083,493,1353,4730,1
202604,30JUN26,01APR26,31MAR27,300,General Internal Medicine Service,285415,82005,265080,20335,16530,193574,171064,138766,114760,6397,49062,65698,1
202604,30JUN26,01APR26,31MAR27,301,Gastroenterology Service,161584,138142,27859,133725,127104,139021,3348,302263,225640,18366,95363,130274,1
202604,30JUN26,01APR26,31MAR27,302,Endocrinology Service,16123,7203,11473,4650,4440,7604,2738,119075,83615,8716,23474,60141,1
202604,30JUN26,01APR26,31MAR27,303,Clinical Haematology Service,68678,61781,9348,59330,56603,66007,4342,280097,218932,12207,25882,193046,1
202604,30JUN26,01APR26,31MAR27,304,Clinical Physiology Service,9,7,3,6,6,6,0,87374,70577,4139,49779,20798,1
202604,30JUN26,01APR26,31MAR27,305,Clinical Pharmacology Service,254,132,229,25,25,102,52,1771,1025,187,437,588,1
202604,30JUN26,01APR26,31MAR27,306,Hepatology Service,5500,3972,2363,3137,2862,3884,299,76612,53782,7063,16168,37614,1
202604,30JUN26,01APR26,31MAR27,307,Diabetes Service,6512,2204,5501,1011,859,2666,1603,148349,107557,13890,19019,88538,1
202604,30JUN26,01APR26,31MAR27,308,Blood and Marrow Transplantation Service,728,615,269,459,430,662,31,4423,3535,109,255,3280,1
202604,30JUN26,01APR26,31MAR27,309,Haemophilia Service,286,249,47,239,221,284,42,7391,5053,646,737,4316,1
202604,30JUN26,01APR26,31MAR27,310,Audio Vestibular Medicine Service,9,8,3,6,5,9,0,40666,29051,2264,11454,17597,1
202604,30JUN26,01APR26,31MAR27,311,Clinical Genetics Service,4,1,4,0,0,4,3,15694,12895,856,8236,4659,1
202604,30JUN26,01APR26,31MAR27,313,Clinical Immunology and Allergy Service,803,759,4,799,755,803,0,5731,4023,451,1281,2742,1
202604,30JUN26,01APR26,31MAR27,314,Rehabilitation Medicine Service,4431,2004,4360,71,63,2488,375,32625,26778,1354,4956,21822,1
202604,30JUN26,01APR26,31MAR27,315,Palliative Medicine Service,1014,202,1000,14,14,463,254,16786,14897,556,2757,12140,1
202604,30JUN26,01APR26,31MAR27,316,Clinical Immunology Service,1124,1093,2,1122,1091,1123,0,4942,3463,300,730,2733,1
202604,30JUN26,01APR26,31MAR27,317,Allergy Service,1601,1567,15,1586,1553,1601,1,12258,8106,948,3896,4210,1
202604,30JUN26,01APR26,31MAR27,318,Intermediate Care Service,1389,553,1389,0,0,904,57,80551,79886,339,11731,68155,1
202604,30JUN26,01APR26,31MAR27,319,Respite Care Service,125,3,125,0,0,125,0,,,,,,
202604,30JUN26,01APR26,31MAR27,320,Cardiology Service,63412,40136,44358,19054,17869,35988,12247,507922,390860,29058,190735,200109,1
202604,30JUN26,01APR26,31MAR27,321,Paediatric Cardiology Service,1148,973,674,474,442,873,104,26529,19710,1506,6082,13627,1
202604,30JUN26,01APR26,31MAR27,322,Clinical Microbiology Service,28,21,4,24,18,28,2,5065,4100,218,3692,408,1
202604,30JUN26,01APR26,31MAR27,323,Spinal Injuries Service,269,190,231,38,20,207,14,3531,2623,173,413,2210,1
202604,30JUN26,01APR26,31MAR27,324,Anticoagulant Service,9,9,4,5,5,9,3,69586,60612,4030,6671,53941,1
202604,30JUN26,01APR26,31MAR27,325,Sport and Exercise Medicine Service,203,113,203,0,0,154,147,2621,1650,207,759,890,1
202604,30JUN26,01APR26,31MAR27,326,Acute Internal Medicine Service,49435,13670,47363,2072,1278,34343,31884,7035,6648,116,4888,1760,1
202604,30JUN26,01APR26,31MAR27,327,Cardiac Rehabilitation Service,2,1,1,1,1,2,1,21283,16118,1403,2981,13137,1
202604,30JUN26,01APR26,31MAR27,328,Stroke Medicine Service,16434,8446,16386,48,34,7778,7217,17814,13623,1145,6398,7225,1
202604,30JUN26,01APR26,31MAR27,329,Transient Ischaemic Attack Service,874,421,873,1,1,490,481,11877,10178,441,8342,1836,1
202604,30JUN26,01APR26,31MAR27,330,Dermatology Service,19402,18334,330,19072,18113,19355,70,492503,370230,23411,147183,223008,1
202604,30JUN26,01APR26,31MAR27,331,Congenital Heart Disease Service,122,100,83,39,39,105,9,6848,4660,468,910,3750,1
202604,30JUN26,01APR26,31MAR27,335,Inherited Metabolic Medicine Service,19,9,2,17,8,19,0,766,567,67,59,508,1
202604,30JUN26,01APR26,31MAR27,340,Respiratory Medicine Service,53670,20040,44843,8827,7203,20076,10059,317775,229718,23891,84083,145599,1
202604,30JUN26,01APR26,31MAR27,341,Respiratory Physiology Service,1446,821,640,806,304,1373,34,92553,69740,7094,34358,33997,1
202604,30JUN26,01APR26,31MAR27,342,Pulmonary Rehabilitation Service,,,,,,,,3841,2612,236,649,1963,1
202604,30JUN26,01APR26,31MAR27,343,Adult Cystic Fibrosis Service,330,143,188,142,55,258,41,3506,2597,291,83,2514,1
202604,30JUN26,01APR26,31MAR27,344,Complex Specialised Rehabilitation Service,32,21,32,0,0,10,1,246,207,16,48,159,1
202604,30JUN26,01APR26,31MAR27,345,Specialist Rehabilitation Service,51,47,12,39,36,46,1,3647,2648,308,217,2431,1
202604,30JUN26,01APR26,31MAR27,346,Local Specialist Rehabilitation Service,44,8,44,0,0,35,0,640,491,33,33,458,1
202604,30JUN26,01APR26,31MAR27,347,Sleep Medicine Service,878,825,394,484,467,867,30,21116,17093,1884,5895,11184,1
202604,30JUN26,01APR26,31MAR27,348,Post-COVID-19 Syndrome Service,1,1,0,1,1,1,0,967,646,73,155,491,1
202604,30JUN26,01APR26,31MAR27,350,Infectious Diseases Service,4963,2041,3512,1451,1017,2185,667,30399,22349,3370,4473,17876,1
202604,30JUN26,01APR26,31MAR27,352,Tropical Medicine Service,39,26,34,5,5,20,15,1653,1245,105,599,646,1
202604,30JUN26,01APR26,31MAR27,360,Genitourinary Medicine Service,30,20,23,7,7,14,6,15195,11262,1564,1441,9821,1
202604,30JUN26,01APR26,31MAR27,361,Renal Medicine Service,24067,17554,12009,12058,11604,17089,3445,138145,103653,8453,12458,91167,1
202604,30JUN26,01APR26,31MAR27,370,Medical Oncology Service,50045,44412,7949,42096,40032,48993,5565,287054,243188,6193,21408,221780,1
202604,30JUN26,01APR26,31MAR27,371,Nuclear Medicine Service,72,65,49,23,23,71,8,4929,4206,103,1752,2454,1
202604,30JUN26,01APR26,31MAR27,400,Neurology Service,14414,12582,3370,11044,10663,12918,1173,216896,149138,14006,48238,100900,1
202604,30JUN26,01APR26,31MAR27,401,Clinical Neurophysiology Service,159,151,19,140,136,159,1,33282,26596,1992,22645,3951,1
202604,30JUN26,01APR26,31MAR27,410,Rheumatology Service,18080,16449,1405,16675,16007,17089,229,266965,191374,13244,36138,155230,1
202604,30JUN26,01APR26,31MAR27,420,Paediatric Service,64357,12858,58848,5509,4236,60324,48936,226889,165875,15931,83184,82691,1
202604,30JUN26,01APR26,31MAR27,421,Paediatric Neurology Service,1270,945,391,879,731,1121,131,11893,8298,588,2393,5904,1
202604,30JUN26,01APR26,31MAR27,422,Neonatal Critical Care Service,12066,5059,12027,39,38,9198,680,11452,8704,707,3926,4778,1
202604,30JUN26,01APR26,31MAR27,424,Well Baby Service,33841,2522,33836,5,2,32842,286,2658,2271,149,762,1509,1
202604,30JUN26,01APR26,31MAR27,430,Elderly Medicine Service,79824,23163,76872,2952,2410,29900,25911,48300,34586,2728,15037,19547,1
202604,30JUN26,01APR26,31MAR27,431,Orthogeriatric Medicine Service,41,28,19,22,22,22,0,215,173,11,57,116,1
202604,30JUN26,01APR26,31MAR27,450,Dental Medicine Service,469,457,20,449,437,469,6,13538,9048,946,2879,6169,1
202604,30JUN26,01APR26,31MAR27,451,Special Care Dentistry Service,473,450,7,466,443,472,0,1740,1430,144,435,995,1
202604,30JUN26,01APR26,31MAR27,460,Medical Ophthalmology Service,94,87,15,79,75,93,14,17281,12472,925,1356,11116,1
202604,30JUN26,01APR26,31MAR27,461,Ophthalmic and Vision Science Service,,,,,,,,1366,1089,45,223,866,1
202604,30JUN26,01APR26,31MAR27,501,Obstetrics Service,98080,44653,96760,1320,995,95862,1311,399183,311382,22119,72809,238571,1
202604,30JUN26,01APR26,31MAR27,502,Gynaecology Service,50833,32798,30960,19873,17969,49250,21007,470070,348217,22019,168670,179536,1
202604,30JUN26,01APR26,31MAR27,503,Gynaecological Oncology Service,1888,1684,1256,632,581,1805,91,31410,23707,1293,11409,12297,1
202604,30JUN26,01APR26,31MAR27,505,Fetal Medicine Service,18,13,18,0,0,18,1,10247,8843,528,2244,6599,1
202604,30JUN26,01APR26,31MAR27,560,Midwifery Service,19090,6098,18829,261,91,18392,347,489356,377846,29032,65076,312770,1
202604,30JUN26,01APR26,31MAR27,650,Physiotherapy Service,105,97,13,92,89,104,3,601651,467796,42461,136131,331556,1
202604,30JUN26,01APR26,31MAR27,651,Occupational Therapy Service,9,7,5,4,4,9,2,72004,58285,4942,18877,39381,1
202604,30JUN26,01APR26,31MAR27,652,Speech and Language Therapy Service,2,0,0,2,0,1,0,23598,19696,975,5713,13983,1
202604,30JUN26,01APR26,31MAR27,653,Podiatry Service,101,82,8,93,77,101,1,59232,46348,3159,8132,38215,1
202604,30JUN26,01APR26,31MAR27,654,Dietetics Service,10,3,7,3,3,6,3,78080,60663,6850,20568,40092,1
202604,30JUN26,01APR26,31MAR27,655,Orthoptics Service,12,8,7,5,3,12,7,56054,39562,5200,11676,27886,1
202604,30JUN26,01APR26,31MAR27,656,Clinical Psychology Service,1,1,1,0,0,1,0,50924,42888,4210,6257,36631,1
202604,30JUN26,01APR26,31MAR27,657,Prosthetics Service,,,,,,,,3459,2792,175,408,2384,1
202604,30JUN26,01APR26,31MAR27,658,Orthotics Service,5,3,5,0,0,2,2,41219,30995,2850,11583,19412,1
202604,30JUN26,01APR26,31MAR27,659,Dramatherapy Service,,,,,,,,1,0,0,0,0,1
202604,30JUN26,01APR26,31MAR27,661,Music Therapy Service,,,,,,,,272,185,15,15,170,1
202604,30JUN26,01APR26,31MAR27,662,Optometry Service,,,,,,,,10876,8032,939,2697,5335,1
202604,30JUN26,01APR26,31MAR27,663,Podiatric Surgery Service,317,293,4,313,289,317,1,4913,3308,197,846,2462,1
202604,30JUN26,01APR26,31MAR27,670,Urological Physiology Service,,,,,,,,1279,960,39,304,656,1
202604,30JUN26,01APR26,31MAR27,673,Vascular Physiology Service,,,,,,,,692,599,51,595,4,1
202604,30JUN26,01APR26,31MAR27,675,Cardiac Physiology Service,,,,,,,,25719,21221,1454,11139,10082,1
202604,30JUN26,01APR26,31MAR27,677,Gastrointestinal Physiology Service,73,69,1,72,68,73,0,1710,1192,101,311,881,1
202604,30JUN26,01APR26,31MAR27,700,Learning Disability Service,158,0,153,5,0,157,8,7995,6963,433,506,6457,1
202604,30JUN26,01APR26,31MAR27,710,Adult Mental Health Service,3031,55,3019,12,12,2279,1666,148571,119808,11140,14329,105479,1
202604,30JUN26,01APR26,31MAR27,711,Child and Adolescent Psychiatry Service,69,1,68,1,0,45,25,56613,46929,4096,7389,39540,1
202604,30JUN26,01APR26,31MAR27,712,Forensic Psychiatry Service,109,0,109,0,0,37,12,2251,1831,160,252,1579,1
202604,30JUN26,01APR26,31MAR27,713,Medical Psychotherapy Service,20,13,10,10,10,20,10,6598,5201,513,547,4654,1
202604,30JUN26,01APR26,31MAR27,715,Old Age Psychiatry Service,320,18,319,1,1,255,141,14822,11930,573,2250,9680,1
202604,30JUN26,01APR26,31MAR27,720,Eating Disorders Service,6,0,6,0,0,6,0,2978,2412,194,198,2214,1
202604,30JUN26,01APR26,31MAR27,721,Addiction Service,,,,,,,,105,94,8,16,78,1
202604,30JUN26,01APR26,31MAR27,722,Liaison Psychiatry Service,5,0,5,0,0,2,0,1508,1347,75,512,835,1
202604,30JUN26,01APR26,31MAR27,723,Psychiatric Intensive Care Service,14,0,14,0,0,10,10,,,,,,
202604,30JUN26,01APR26,31MAR27,724,Perinatal Mental Health Service,27,0,27,0,0,24,13,1112,816,98,90,726,1
202604,30JUN26,01APR26,31MAR27,727,Dementia Assessment Service,,,,,,,,538,360,68,64,296,1
202604,30JUN26,01APR26,31MAR27,730,Neuropsychiatry Service,27,2,7,20,0,27,0,837,448,64,116,332,1
202604,30JUN26,01APR26,31MAR27,800,Clinical Oncology Service,38014,33021,6887,31127,29177,36881,4675,333927,289139,6105,33432,255706,1
202604,30JUN26,01APR26,31MAR27,811,Interventional Radiology Service,9154,8432,1925,7229,6947,8115,118,18207,16738,346,10598,6140,1
202604,30JUN26,01APR26,31MAR27,812,Diagnostic Imaging Service,1480,1343,145,1335,1215,1405,8,799248,753096,12874,368667,384429,1
202604,30JUN26,01APR26,31MAR27,822,Chemical Pathology Service,451,440,5,446,436,450,0,14200,10106,1328,5114,4992,1
202604,30JUN26,01APR26,31MAR27,834,Medical Virology Service,3,3,0,3,3,3,0,2198,1504,297,28,1476,1
202604,30JUN26,01APR26,31MAR27,840,Audiology Service,21,18,3,18,16,21,0,191670,167099,7696,73530,93556,1
202604,30JUN26,01APR26,31MAR27,920,Diabetic Education Service,,,,,,,,147,101,9,59,42,1
202604,31MAY26,01APR26,31MAR27,&,Not Known,1017,256,1010,7,7,878,96,52325,30611,6838,4396,25941,1
202604,31MAY26,01APR26,31MAR27,100,General Surgery Service,105247,70856,69430,35817,33110,93810,51054,192468,148050,9550,61354,86659,1
202604,31MAY26,01APR26,31MAR27,101,Urology Service,60130,47641,27564,32566,29400,55922,14636,344966,255143,18557,80144,174994,1
202604,31MAY26,01APR26,31MAR27,102,Transplant Surgery Service,1551,1092,1203,348,306,1104,375,13370,10554,720,991,9563,1
202604,31MAY26,01APR26,31MAR27,103,Breast Surgery Service,6716,6427,1529,5187,5021,6613,105,160876,128050,5746,62055,65994,1
202604,31MAY26,01APR26,31MAR27,104,Colorectal Surgery Service,31514,27062,9712,21802,20908,28954,3922,123738,94677,6205,44195,50476,1
202604,31MAY26,01APR26,31MAR27,105,Hepatobiliary and Pancreatic Surgery Service,3806,2440,3309,497,440,2694,1200,13375,9797,657,3101,6696,1
202604,31MAY26,01APR26,31MAR27,106,Upper Gastrointestinal Surgery Service,9506,7446,4624,4882,4542,8073,1861,25171,18690,1368,9032,9657,1
202604,31MAY26,01APR26,31MAR27,107,Vascular Surgery Service,9204,7296,5601,3603,3255,7877,2372,62175,44354,3738,21283,23071,1
202604,31MAY26,01APR26,31MAR27,108,Spinal Surgery Service,5674,4816,2940,2734,2586,5252,853,42209,31664,1820,11652,20012,1
202604,31MAY26,01APR26,31MAR27,109,Bariatric Surgery Service,375,347,307,68,63,362,8,6644,4329,510,866,3463,1
202604,31MAY26,01APR26,31MAR27,110,Trauma and Orthopaedic Service,87697,73714,55758,31939,29785,80080,23438,719993,566253,33800,209376,356858,1
202604,31MAY26,01APR26,31MAR27,111,Orthopaedic Service,2834,2479,1661,1173,1066,2632,485,17757,12713,929,4046,8667,1
202604,31MAY26,01APR26,31MAR27,113,Endocrine Surgery Service,93,86,86,7,7,91,1,1058,526,42,170,356,1
202604,31MAY26,01APR26,31MAR27,115,Trauma Surgery Service,837,620,710,127,113,680,459,6242,5160,418,2324,2836,1
202604,31MAY26,01APR26,31MAR27,120,Ear Nose and Throat Service,24451,18922,12016,12435,11557,23523,7680,317092,227334,20062,107650,119680,1
202604,31MAY26,01APR26,31MAR27,130,Ophthalmology Service,71195,68198,2264,68931,66337,70671,1204,959504,721287,51280,195029,526234,1
202604,31MAY26,01APR26,31MAR27,140,Oral Surgery Service,10905,9799,1404,9501,8937,10672,679,82774,57714,5997,26323,31391,1
202604,31MAY26,01APR26,31MAR27,141,Restorative Dentistry Service,538,486,39,499,474,532,3,37280,27110,1970,4568,22540,1
202604,31MAY26,01APR26,31MAR27,142,Paediatric Dentistry Service,2132,1878,103,2029,1842,2132,0,12761,8565,1084,2922,5643,1
202604,31MAY26,01APR26,31MAR27,143,Orthodontic Service,74,68,7,67,65,72,3,65394,47070,3754,3799,43271,1
202604,31MAY26,01APR26,31MAR27,144,Maxillofacial Surgery Service,7629,6626,2518,5111,4760,7361,1471,60254,42053,4086,16758,25284,1
202604,31MAY26,01APR26,31MAR27,145,Oral and Maxillofacial Surgery Service,2863,2488,804,2059,1903,2789,484,16552,11132,1221,4516,6614,1
202604,31MAY26,01APR26,31MAR27,150,Neurosurgical Service,7163,5902,5931,1232,1113,5936,2018,44013,30703,1980,10449,20254,1
202604,31MAY26,01APR26,31MAR27,160,Plastic Surgery Service,21470,19105,5844,15626,14575,20959,3576,115797,88045,5724,29464,58581,1
202604,31MAY26,01APR26,31MAR27,161,Burns Care Service,448,295,409,39,37,397,306,6693,5213,453,1504,3709,1
202604,31MAY26,01APR26,31MAR27,170,Cardiothoracic Surgery Service,492,325,483,9,6,274,114,2964,2344,84,1063,1281,1
202604,31MAY26,01APR26,31MAR27,171,Paediatric Surgery Service,4389,3293,2587,1802,1624,3907,1372,17605,12076,1293,5374,6702,1
202604,31MAY26,01APR26,31MAR27,172,Cardiac Surgery Service,3139,2600,3096,43,30,2145,347,10426,8147,428,2490,5657,1
